geneID	score
PYCARD	0.12
MTHFR	0.337316501920493
MTRR	0.140922225325163
NPHS1	0.12
PON1	0.123181357594843
TNF	0.12
CASP1	0.12
CBS	0.229422799751437
OAT	0.242442976848723
HBB	0.12
SMOC1	0.440814325616241
A4GALT	0.12
B3GALNT1	0.12
CCNO	0.12
FOXF1	0.12
NR3C1	0.12027144187208
NCOR2	0.12
FAM53B	0.12027144187208
PROS1	0.127815732463536
TFPI	0.122724350242467
CIRBP	0.12
APP	0.12
MCAM	0.12
NGF	0.12
PNOC	0.12
POMC	0.12
PTGS2	0.12
TAC1	0.2
TACR1	0.2
TNF	0.2
CALCA	0.12
AMN	0.12
VEGFA	0.202367031978602
ADRA1A	0.12
SMAD2	0.12
SMAD3	0.12
NOS1	0.12
TGFB1	0.12
SLC31A1	0.12
CYP2D6	0.122367031978602
ATP13A2	0.12
HTT	0.12
IFNG	0.12
IL1B	0.12
NOS2	0.12
PARK2	0.12
SNCA	0.12
BNIP3	0.12
TNF	0.12
HT	0.123257302464964
CTLA4	0.14918115244435
C1S	0.12
RAD50	0.12
CHEK2	0.121357209360402
MRE11A	0.12
NBN	0.12
PTEN	0.120542883744161
BARD1	0.12
RAD51	0.12
RAD51C	0.121357209360402
RAD51D	0.12
BRCA1	0.419988653729747
BRCA2	0.391215815289235
TP53	0.123528744337044
PALB2	0.121085767488321
BRIP1	0.120542883744161
CDK4	0.12
CDK6	0.12
CDKN2A	0.12
PPM1D	0.12
HAGLROS	0.12
COL15A1	0.12
CLDN7	0.120814325616241
SYNPO2	0.24027144187208
GPX6	0.12027144187208
TIPARP	0.12
ABO	0.12027144187208
RSPO1	0.24027144187208
BABAM1	0.12027144187208
HAGLR	0.12
MIR376C	0.12
NSF	0.12
PIK3CA	0.127524427548128
WNT4	0.24027144187208
SRGAP1	0.12
HNF1B	0.121085767488321
TERT	0.121357209360402
TP53	0.162931423050406
ATAD5	0.12027144187208
MLLT10	0.12
SKAP1	0.12
CHMP4C	0.12
KHDC3L	0.240542883744161
NLRP7	0.121357209360402
HP	0.12
MXRA5	0.12
KRAS	0.229044280312592
SLC22A18	0.24
PPP2R1B	0.12
BRAF	0.124885953697445
PGK1	0.120814325616241
KIT	0.12027144187208
FSHR	0.12
NR5A1	0.12
PSMC3IP	0.12
BMP15	0.12
LARS2	0.12027144187208
HARS2	0.121085767488321
HSD17B4	0.480814325616241
CLPP	0.120542883744161
NKX2-5	0.24027144187208
RPSA	0.12027144187208
DNAJB6	0.121900093104562
LMNA	0.133873330041088
CAV3	0.251139048276957
CDC73	0.255124799966376
AVP	0.55599953685476
IFNGR1	0.12
POMT1	0.121900093104562
COL6A1	0.12
COL6A2	0.12027144187208
COL6A3	0.12
POMT2	0.121900093104562
ITGA7	0.12027144187208
LAMA2	0.136015070452738
LMNA	0.122442976848723
DLC1	0.121900093104562
CTNNB1	0.124071628081205
DCC	0.122442976848723
FLCN	0.12027144187208
EP300	0.120814325616241
AKT1	0.124885953697445
FGFR3	0.12
RAD54B	0.120542883744161
MLH3	0.12027144187208
APC	0.145786977847629
MCC	0.120542883744161
ND1	0.12
MUTYH	0.122442976848723
NRAS	0.121357209360402
PDGFRL	0.12
PIK3CA	0.130857674883212
PPARG	0.133843535476095
PTPN12	0.120542883744161
PTPRJ	0.121628651232482
BAX	0.122714418720803
BRAF	0.135472186708577
BUB1	0.120542883744161
BUB1B	0.12027144187208
AXIN2	0.121900093104562
BCL10	0.120542883744161
APC	0.127871814290329
IRF1	0.121085767488321
KRAS	0.126514604929927
MUTYH	0.121357209360402
CASP10	0.120542883744161
IRF4	0.12
MC1R	0.126091273317606
RAI1	0.120542883744161
HBA1	0.24
HBA2	0.12
HBB	0.36
LTF	0.12
ACHE	0.12
PEPD	0.12
PON1	0.13183515989301
BCHE	0.124734063957204
AHR	0.12
ATF6	0.12
SMN1	0.132192478156875
SMN2	0.129825446178273
COL2A1	0.48
ASPG	0.12
MMP1	0.12
MMP8	0.12
SERPINH1	0.24
SRCAP	0.241900093104562
MCDR1	0.122171534976642
CFH	0.241357209360402
PHEX	0.443800186209124
PTPN3	0.12
IRF1	0.12027144187208
RPS14	0.245157395569526
FGA	0.12
RET	0.12
TTR	0.12868613990657
ADORA1	0.12
EDN1	0.12
FOS	0.12
ALOX5	0.12
CXCL2	0.12
HSPD1	0.12
ICAM1	0.12
IL6	0.12
IL6ST	0.12
JUNB	0.12
MMP9	0.12
ATF3	0.12
NGF	0.12
PLAT	0.2
PLAU	0.12
PLD1	0.12
SPHK2	0.12
CCL2	0.12
CCL7	0.12
SOD2	0.12
STAT3	0.12
TNFAIP6	0.12
C3	0.12
XDH	0.12
SERPINH1	0.12
ALDH16A1	0.12027144187208
SLC5A8	0.12
HPRT1	0.131148979798621
SLC2A9	0.128729747168288
TLL1	0.12
PPP1R17	0.12
ABCA1	0.12
EPHX2	0.12
GHR	0.12
APOA2	0.12
ITIH4	0.12
LDLR	0.32895758177865
MAOA	0.12
NOS1	0.12
ABCB4	0.12027144187208
TSPO	0.12
LBR	0.48027144187208
F7	0.12
NDUFA13	0.24
HCC	0.12
EZH2	0.12
CYP2A6	0.12
CYP2C9	0.120542883744161
F9	0.12
VKORC1	0.242442976848723
FOXP2	0.483800186209124
MPZ	0.123800186209124
PMP22	0.126243163057847
ERCC8	0.12
ERCC6	0.12
ERCC8	0.12
ERCC1	0.12
ERCC6	0.441085767488321
ERCC8	0.442442976848723
ERCC4	0.12
ERCC6	0.122714418720803
SIGMAR1	0.120814325616241
TARDBP	0.179369825115466
CHMP2B	0.125624334443566
GRN	0.173094324449216
TMEM106B	0.129077133910489
CHN1	0.24
SCN1A	0.370955127080976
FMR1	0.122442976848723
AFF2	0.241628651232482
SERPINA1	0.12
FMR3	0.12
GALE	0.241085767488321
GAA	0.12
CBS	0.327524427548128
HTT	0.120542883744161
GALC	0.121357209360402
PSAP	0.12
ARSA	0.241085767488321
PSAP	0.12
ARSA	0.123800186209124
ARSA	0.241085767488321
PSAP	0.12
SUFU	0.240814325616241
TRPV4	0.480542883744161
MYH7	0.12489588521911
TTN	0.126805909845336
MPD3	0.12
MATR3	0.121357209360402
EMD	0.366243163057847
FHL1	0.12
MYH7	0.36
SPPM	0.12
CLCN1	0.321357209360402
UBXN2B	0.12
CTSH	0.12
ZNF365	0.12
HCRT	0.126786046802008
HLA-DQB1	0.125895776315646
HLA-DRB1	0.121085767488321
MOG	0.12027144187208
P2RY11	0.12
TNFSF4	0.12
CLN3	0.470054102930793
NLRC4	0.12027144187208
TNFAIP3	0.12
PAH	0.388522903896075
PAH	0.152421134909395
HEXB	0.12
HEXB	0.240542883744161
HEXB	0.120542883744161
NOTCH3	0.537478390901604
FGF8	0.12
GAS1	0.12
GLI2	0.12
DLL1	0.12
NODAL	0.12
CDON	0.12
PTCH1	0.12
SHH	0.12
SIX3	0.12
TDGF1	0.12
TGIF1	0.12
ZIC2	0.12
DISP1	0.12
FOXH1	0.12
MPV17	0.12
NOS2	0.12
POLG	0.255763491623986
FOXRED1	0.12027144187208
SCO1	0.12027144187208
SOD2	0.12
NUBPL	0.12027144187208
NOL3	0.12
MGME1	0.120542883744161
ATXN3	0.12
ATXN3	0.12
ATXN3	0.12
FIGF	0.122995792114547
HES1	0.12
JAG2	0.12
TSC1	0.365700279313686
TSC2	0.576859190633971
CHMP2B	0.12
GRN	0.121085767488321
MAPT	0.120814325616241
TREM2	0.12
PSEN1	0.12
VCP	0.12
GCSH	0.243452799466923
GLDC	0.374601779265544
AMT	0.363181357594843
CPS1	0.561085767488321
AFG3L2	0.12
ATN1	0.12
SACS	0.12027144187208
KCNC1	0.12027144187208
NHLRC1	0.123528744337044
NEU1	0.12027144187208
SERPINI1	0.122995792114547
CLN6	0.120542883744161
PRNP	0.12027144187208
TBC1D24	0.12027144187208
TSC1	0.12
EPM2A	0.127067420195752
SCARB2	0.561900093104562
ATN1	0.245700279313686
NHLRC1	0.581397757589216
EPM2A	0.588465177784968
PRICKLE1	0.12027144187208
CSTB	0.570586233011132
SCARB2	0.121085767488321
NOS1	0.12
P2RX3	0.12
PHACTR1	0.12
L1CAM	0.12
TTC19	0.12
SOD1	0.12
ALAD	0.12
CIRBP	0.12
CYGB	0.12
FTL	0.12
NGB	0.12
MCAM	0.12
CHRNG	0.12
SCN4A	0.121357209360402
CHRNA1	0.24
PLAT	0.12
S100A1	0.12
S100A4	0.12
S100A6	0.12
S100B	0.12
PLP1	0.12
PLP1	0.12
PLP1	0.12
RYR1	0.605052926546858
CYBB	0.12
FGF2	0.12
SIRT1	0.12
GPR17	0.12
PLAT	0.12
HNRNPA1	0.12
APOE	0.122638473850682
FOLR1	0.12
GLUL	0.12
NDUFAF2	0.12
SCO2	0.12
ATXN1	0.342529675382665
ATXN2	0.336286512324818
PLEKHG4	0.12
SPTBN2	0.442442976848723
CACNA1A	0.455124799966376
ATXN7	0.332214884243614
SERPINC1	0.12
PLAT	0.12
VWF	0.12
CCM2	0.12
KRIT1	0.12
SDCCAG8	0.120814325616241
IFT27	0.12027144187208
TTC8	0.24617714970939
BBS5	0.366534467973256
BBS12	0.361357209360401
TRIM32	0.244353001474949
IFT172	0.12027144187208
BBS9	0.363810117730788
NPHP1	0.12027144187208
WDPCP	0.24027144187208
LZTFL1	0.240542883744161
MKS1	0.243810117730788
BBS7	0.369172941823938
BBS1	0.369238955172394
BBS2	0.377663584728548
BBS4	0.368977444821978
BBS10	0.36516732709119
CEP290	0.36489588521911
MKKS	0.36571021083535
ARL6	0.36543876896327
TMEM67	0.122995792114547
BBIP1	0.24027144187208
ND1	0.12
SNAP25	0.12
TPI1	0.12
CSF3	0.12
TTPA	0.12
DNM2	0.138216399994373
BIN1	0.124624443347029
MTM1	0.137402074378132
RYR1	0.121085767488321
HIF1A	0.20027144187208
IRAK1	0.12
NOS2	0.12
IRAK4	0.12
VEGFA	0.12
AGER	0.12
EDN1	0.12027144187208
AIF1	0.12
GBA	0.133082748643237
GFAP	0.12027144187208
APOE	0.142431324425806
IGF1R	0.12
IGF2	0.12027144187208
IGF2R	0.12
INS	0.12027144187208
INSR	0.12
MAG	0.12
NGF	0.12
NTRK1	0.12
NTRK2	0.12
SNCB	0.242171534976642
SNCA	0.385780553629157
SOD2	0.12
BECN1	0.120542883744161
SLC31A1	0.12
ADRBK1	0.12
GPX4	0.12
LIF	0.12
MSX1	0.12
MSX2	0.12
LCMT1	0.12
UBE2N	0.12
PARG	0.12
AR	0.149858605928833
SCN4A	0.24
CHL1	0.120814325616241
CNTN4	0.12
CRBN	0.12
EHMT1	0.442171534976642
JBS	0.12027144187208
RAI1	0.44895758177865
FLII	0.12
PTCHD1	0.12
SLC16A2	0.565700279313686
YAP1	0.12
ABCC9	0.481357209360401
KCNJ8	0.120542883744161
MUC3A	0.12
COMT	0.12
GP1BB	0.12
ARVCF	0.12
TBX1	0.12
HIRA	0.12
UFD1L	0.12
AIFM1	0.36
HBHR	0.12
TBC1D24	0.24
CKAP2L	0.24
WDR73	0.360542883744161
SLC12A6	0.441628651232482
L1CAM	0.565428837441606
SAR1B	0.483257302464964
GUST	0.12
EBM	0.12
NUP62	0.24027144187208
FGFR1	0.24
FGFR2	0.481085767488321
ATRX	0.48
KDM6A	0.122171534976642
KMT2D	0.48942452065269
B3GALTL	0.242442976848723
ZLS	0.12
KCNH1	0.360542883744161
ATP6V1B2	0.24027144187208
MAA	0.12
BCOR	0.121085767488321
NAA10	0.24027144187208
SPG23	0.24
ZDHHC9	0.12
UPF3B	0.12
MED12	0.480542883744161
PRPS1	0.480814325616241
LMNA	0.24027144187208
MASP1	0.12
COLEC11	0.12
PIEZO2	0.36027144187208
RAB3GAP1	0.120814325616241
RAB3GAP2	0.481085767488321
MASP1	0.24
COLEC11	0.12
JAWAD	0.12
RBBP8	0.12027144187208
MYCN	0.481357209360401
COX7B	0.12027144187208
HCCS	0.563257302464964
NDUFB11	0.12027144187208
TIMM8A	0.484071628081205
SMAD4	0.481900093104562
LMNA	0.12
NHS	0.443257302464964
RELN	0.36
WNT10A	0.36
CD96	0.48027144187208
DIS3L2	0.481085767488321
ZBTB20	0.48027144187208
ARX	0.48
ADAR	0.121900093104562
TREX1	0.445971721185767
SAMHD1	0.127057488674088
IFIH1	0.121085767488321
RNASEH2B	0.121085767488321
PQBP1	0.362171534976642
CCDC22	0.12027144187208
KIAA0196	0.240542883744161
PVRL1	0.12
FOXG1	0.12
GLI3	0.240814325616241
KIF7	0.561628651232482
ACLS	0.12
ANO6	0.361085767488321
GPC4	0.121085767488321
GPC3	0.570043349266971
RETSAT	0.12
SMS	0.482442976848723
COL2A1	0.361357209360401
LIFR	0.481085767488321
ZSWIM6	0.12
RAB39B	0.36
WSN	0.12
ZC4H2	0.36027144187208
WTRS	0.12
GJB1	0.12
ATP2B3	0.24
IL1RAPL1	0.12
GDI1	0.12
HCFC1	0.36
FTSJ1	0.24
MRX14	0.12
HSD17B10	0.12
IQSEC2	0.12
RPS6KA3	0.24
MRX20	0.12
MRX23	0.12
CD96	0.12027144187208
ASXL1	0.361085767488321
PAK3	0.36
ARX	0.36
ARX	0.360814325616241
AP1S2	0.44027144187208
SLC52A3	0.482171534976642
SLC52A2	0.121085767488321
MAOA	0.44027144187208
MASP1	0.12
COLEC11	0.36
ABCC9	0.12
GJA1	0.573843535476095
JAK2	0.164325815454054
MPL	0.138693270390077
THPO	0.139040657132278
HNP1	0.12027144187208
MAMLD1	0.129901391048394
EXOC3	0.12
ADK	0.12
DGKK	0.243181357594843
DNAH6	0.12
HAAO	0.12
GREM1	0.12
LOC285740	0.12
HOXA-AS2	0.12
CCDC59	0.12
HOXA3	0.12
HOXA4	0.122638473850682
HSD3B2	0.12563426596523
KCNMA1	0.12
ZFHX3	0.12
ATF3	0.129087065432153
EEFSEC	0.12
ST5	0.12
TAX1BP1	0.12
HP	0.12
NOS3	0.132192478156875
MTHFR	0.13183515989301
CYP21A2	0.155016001498359
AGTR2	0.12
SLC25A4	0.12
APOA1	0.12027144187208
IGF1	0.12
INS	0.12
KLK1	0.120542883744161
ATP2A2	0.200814325616241
RYR2	0.12
SPP1	0.12027144187208
TNF	0.12
FGF5	0.36
DRAM2	0.12027144187208
RDH12	0.121900093104562
RPGRIP1	0.120814325616241
RPGR	0.123181357594843
RPE65	0.124885953697445
DMRT1	0.12027144187208
KITLG	0.122985860592883
ATF7IP	0.12027144187208
TERT	0.12027144187208
F5	0.258174130864306
JAK2	0.255721222493919
KMT2A	0.12
ANKH	0.361357209360401
HBB	0.12027144187208
AKT1	0.12027144187208
KRAS	0.12
SLC22A18	0.12
PIK3CA	0.12
TP53	0.121900093104562
RB1CC1	0.12
TNPO3	0.12
IL12A	0.12
IL12RB1	0.12
IRF5	0.12
POU2AF1	0.12
SPIB	0.12
MMEL1	0.12
TNFSF15	0.12
HLA-DQA1	0.12
HLA-DQB1	0.12
NOS1	0.12
LHCGR	0.122171534976642
NAT2	0.146037351764622
MIR744	0.12
MIR764	0.12
NR1H3	0.12
ADAM8	0.12
HCP5	0.12
SNX18	0.12
CHRM3	0.12
CLU	0.12
ABCC2	0.12
COL3A1	0.12
CSF3	0.12
CTNNB1	0.12
CYP2A6	0.2
CYP2C19	0.124734063957204
CYP2C9	0.127101095935806
CYP2E1	0.141303287807418
CYP8B1	0.12
GADD45A	0.12
DHFR	0.12
AHR	0.12
ENO1	0.12
ALB	0.12
FGA	0.12
ALDOB	0.12
FLT1	0.12
FMO3	0.12
PTF1A	0.12
AMBP	0.12
GC	0.12
HAVCR1	0.12
GCLC	0.2
GPT	0.12
CXCL1	0.12
GSN	0.12
GSTM1	0.148404383743224
GSTM2	0.12
GSTM3	0.12
GSTP1	0.127101095935806
GSTT1	0.14367031978602
HLA-A	0.122367031978602
HLA-B	0.122367031978602
HLA-DQB1	0.242367031978602
HLA-DRB1	0.122367031978602
HMGB1	0.12
HMOX1	0.12
HPD	0.12
HPX	0.12
HRH2	0.12
APOA1	0.12
IFNA2	0.12
IFNG	0.12
IGF1	0.12
APOE	0.12
APOH	0.2
IL1A	0.12
IL1B	0.2
IL4	0.124734063957204
IL6	0.122367031978602
IL11	0.12
IL17A	0.12
IL18	0.12
CXCL10	0.12
ARG1	0.12
KRT18	0.122367031978602
LCN2	0.12
LGALS3	0.12
ARNT	0.12
LTF	0.12
MIR107	0.12
MIR10A	0.12
MIR10B	0.12
MIR122	0.12
MIR130A	0.12
MIR132	0.12
MIR141	0.12
MIR148A	0.12
MIR149	0.12
MIR181C	0.12
MIR192	0.12
MIR19A	0.12
MIR200C	0.12
MIR217	0.12
MIR218-1	0.12
MIR22	0.12
MIR27B	0.12
MIR29B2	0.12
MIR30A	0.12
MIR34C	0.12
MDH1	0.12
MAP3K5	0.12
MMP2	0.12
MIR337	0.12
MIR367	0.12
MST1R	0.12
MTHFR	0.13183515989301
NFE2L2	0.12
PNP	0.12
IL22	0.12
PDK4	0.12
ABCB1	0.202367031978602
PLAT	0.12
PLG	0.12
POLG	0.12
PON1	0.12
SPIN2A	0.12
UGT1A9	0.12
PPARA	0.12
PPARG	0.12
MED1	0.12
PRKDC	0.12
PTGS2	0.12
MIR410	0.12
MIR503	0.12
BAX	0.12
PZP	0.12
RBP1	0.12
CCL2	0.12
ST6GAL1	0.12
SLPI	0.12
SOD1	0.12
SOD3	0.12
SPP1	0.12
BTD	0.12
TALDO1	0.12
TBXA2R	0.12
MIR592	0.12
TF	0.12
TNF	0.202367031978602
C3	0.12
TTR	0.12
CCR2	0.12
IL1R2	0.12
TCTN1	0.12
DGAT2	0.12
CAT	0.12
GGH	0.122367031978602
NR1I2	0.122367031978602
SELENBP1	0.12
F2RL3	0.12
AIFM1	0.12
ADIPOQ	0.12
ATG5	0.12
NR1I3	0.12
NR1H4	0.12
SUPV3L1	0.12
TYMP	0.242714418720803
TRNK	0.12
RRM2B	0.12
POLG	0.24
BCHE	0.12
RARG	0.12
PVOP1	0.12
PVOP2	0.12
LAMC1	0.120542883744161
SMARCAL1	0.566243163057847
PLAT	0.12
AANAT	0.12
ABCC9	0.12
ADCY5	0.12
ADCYAP1	0.12
ADORA2A	0.12
PARP1	0.12
CS	0.12
MAPK14	0.122724350242467
ADRB2	0.122909915722763
CYP2C9	0.12
ADRBK1	0.12
DMD	0.131053171885172
DSC2	0.123181357594843
DSG2	0.125091382221069
AGT	0.129272630912449
DSP	0.132158802416821
EDN1	0.12027144187208
EMD	0.12489588521911
EPO	0.12
AKT1	0.12027144187208
GPD1L	0.12
ANKRD1	0.120542883744161
RBM20	0.12027144187208
HGF	0.120814325616241
HSPD1	0.12
HSPE1	0.12
FAS	0.12
IL1A	0.120542883744161
IL1B	0.120814325616241
FASLG	0.122724350242467
IL4	0.12
IL6	0.121085767488321
AQP2	0.12
ITGB1	0.122724350242467
LAMP2	0.12516732709119
LDHA	0.12
LMNA	0.139964603358693
LPL	0.120814325616241
MAP3K5	0.12
COX1	0.12
MYBPC3	0.161052531120824
MYH7	0.162886610876929
ATF3	0.12
NDUFS2	0.120814325616241
NDUFV2	0.120542883744161
NPPB	0.12027144187208
OLR1	0.12
PRKAG2	0.127077351717416
PDK2	0.12
POMC	0.12
PPARD	0.12
TMEM70	0.12027144187208
PPP1R1A	0.12
AVP	0.12
AVPR2	0.12
PRKAA2	0.12027144187208
PRKCE	0.12
MAPK1	0.12027144187208
MAPK3	0.120814325616241
MAPK11	0.12
JPH2	0.125819831445525
RHOJ	0.12
PTGS2	0.12
EPG5	0.12
BDKRB2	0.12
RYR2	0.123181357594843
SCN5A	0.123181357594843
SGCB	0.12
SGCD	0.121900093104562
SOD2	0.125362824093149
STAT3	0.122724350242467
THPO	0.12
TLR2	0.12
TNF	0.127991366422168
TNNI3	0.254058895521383
TNNT2	0.14782782425901
TPM1	0.127252985676047
VCL	0.121085767488321
YWHAH	0.12
ALMS1	0.120542883744161
TMEM43	0.12027144187208
CSRP3	0.122714418720803
MYPN	0.12027144187208
TRIM63	0.120542883744161
CAT	0.120542883744161
MYLK2	0.12
CBR1	0.12027144187208
ACTN2	0.12027144187208
NEXN	0.120814325616241
MYOT	0.122724350242467
SCO2	0.121085767488321
DPCR1	0.24027144187208
MUC5B	0.120542883744161
ALB	0.12
PTS	0.56
LAMP2	0.583122216735146
CLCN5	0.126981543803967
CP	0.327600372418249
POU1F1	0.12
PROP1	0.44027144187208
LHX3	0.12
PIK3R1	0.361085767488321
ADCYAP1	0.12
EDN1	0.12
NGF	0.2
TRPA1	0.2
MSLN	0.122724350242467
CDKN2A	0.123452799466923
NDRG1	0.12
JAG1	0.12
DTX1	0.12
AGTR1	0.12
DTX4	0.12
HEY1	0.12
HEY2	0.12
HES1	0.12
HSPA1A	0.12
HSPA1B	0.12
JAG2	0.12
ARG2	0.12027144187208
KRAS	0.129468127914408
NFE2L2	0.12
NOTCH1	0.12
NOTCH3	0.12027144187208
NOTCH4	0.12
VEGFA	0.12027144187208
DMD	0.497741173882984
NOTCH2	0.362985860592883
LOAS	0.12
IL1A	0.12
IL1B	0.12
ATP6	0.243181357594843
COX3	0.24
CYTB	0.241085767488321
ND1	0.368729747168288
ND2	0.24
ND3	0.12
ND4	0.375363904230054
ND4L	0.24027144187208
ND5	0.242909915722763
ND6	0.450553895402729
TRNE	0.12
RPE65	0.122638473850682
LRAT	0.12
LOC285692	0.12
NCKAP5	0.12
EIM	0.12
TBC1D24	0.481357209360401
PRIMA1	0.12
NF2	0.12
COQ6	0.12
SMARCB1	0.12
LZTR1	0.12
ZMPSTE24	0.12027144187208
HDAC6	0.12
MSLN	0.125991584229095
CDKN1B	0.123267233986628
TUBB3	0.128173050727402
DLC1	0.12027144187208
YAP1	0.12
SRSF10	0.12
POP4	0.12
ARL11	0.12
CTNNB1	0.240542883744161
CYP1B1	0.125448700484934
GADD45A	0.125448700484934
DOK1	0.12
EGFR	0.157773653609011
ERBB2	0.279458386668285
EREG	0.12
AKT1	0.24563426596523
MECOM	0.12
FASN	0.12027144187208
RRAS2	0.12
SULF1	0.12027144187208
FOLR1	0.120542883744161
MTOR	0.125448700484934
NR5A1	0.120542883744161
SPDEF	0.125448700484934
TIPARP	0.122367031978602
GPR150	0.12
BABAM1	0.122638473850682
ANXA3	0.12
HOXD1	0.12
HOXD9	0.12
HOXD11	0.12
XIAP	0.122724350242467
BIRC5	0.128173050727402
IL6	0.128630058079777
IL6ST	0.12
CXCL8	0.120542883744161
IL11RA	0.12
AQP3	0.12
AREG	0.12027144187208
KRAS	0.255992664365999
EPCAM	0.122724350242467
MET	0.122724350242467
MKI67	0.125720142357015
MLH1	0.133068935946511
MSH2	0.121085767488321
CYTB	0.12
TRNT	0.12
MYC	0.123810117730788
ATF3	0.12
NME2	0.12027144187208
OPCML	0.245720142357015
PARK2	0.125720142357015
DESI2	0.12
PIK3CA	0.129258818215723
ATP7B	0.122724350242467
BNC2	0.12
PPP1CC	0.12
MAPK1	0.128715934471562
MAPK3	0.125448700484934
KLK10	0.122995792114547
PRTFDC1	0.12
PTEN	0.12617714970939
OVCAS1	0.12
RAD51C	0.12027144187208
RAD51D	0.12
RBL2	0.12
BCL9	0.12
SKP2	0.122995792114547
SLC2A1	0.123267233986628
SLC5A5	0.12027144187208
SMARCA4	0.12027144187208
SOD1	0.12
SOD2	0.122724350242467
SPARC	0.122995792114547
BRCA1	0.301443907894344
BRCA2	0.363257302464964
ST8	0.12
STAT3	0.13225461033027
ZEB1	0.12
TERT	0.122724350242467
TLR4	0.12
TYMS	0.122724350242467
WDR77	0.12
PLEKHF1	0.12
PALB2	0.12027144187208
C19orf12	0.12
BRIP1	0.12
ITGA8	0.12
CAV1	0.12
TP63	0.125991584229095
SKAP1	0.122367031978602
URI1	0.12
TNFSF10	0.122995792114547
CCND2	0.12
CCNE1	0.2
SELENBP1	0.122995792114547
DYRK1B	0.12
CHMP4C	0.12
MUC16	0.21769337929354
CDH1	0.247815732463536
SIRT1	0.12
FBXW7	0.12
SPRTN	0.12
MIR1273C	0.12
SETD2	0.12
MSH6	0.124734063957204
HDAC2	0.12
MIR155	0.12
MIR21	0.12
MSH3	0.122367031978602
MTHFR	0.12
XPO5	0.12
BAX	0.12
BRAF	0.153138447700428
TARBP2	0.12
TGFBR2	0.12
ARID1A	0.12
ACVR2A	0.12
FCRL3	0.122367031978602
AITD1	0.12
AITD2	0.12
AITD4	0.12
ZFAT	0.12
TG	0.128534250166328
TSHR	0.122638473850682
IDH1	0.120542883744161
IDH2	0.12027144187208
AASS	0.12
ABCG5	0.13082533727481
ABCG8	0.144017706528221
PARK7	0.12
NAA25	0.12
SPSB4	0.12
CKB	0.12
CKM	0.12
CRP	0.136164417149569
ENO1	0.12
GAPDH	0.12
PDIA3	0.12
GSN	0.12
GSTP1	0.12
HSPA8	0.12
HSPD1	0.120542883744161
RAB7B	0.12
ITGB3	0.140193776100707
LDHB	0.12
ARHGDIB	0.12
MMP9	0.134178447653222
SERPINC1	0.12
PAPPA	0.128987376343642
PON1	0.128458305296208
PSMB1	0.12
SOD2	0.12027144187208
TLR4	0.129087065432153
ACTG1	0.12
TNF	0.13153997380254
TNNI3	0.125448700484934
TNNT2	0.12
TPM4	0.12
VCL	0.12
VIM	0.12
TUBB1	0.122367031978602
CAPZB	0.12
TUBA1C	0.12
INHBA	0.12
MKKS	0.482442976848723
ACE	0.1429319390399
MMP3	0.120542883744161
MTHFR	0.124734063957204
TNF	0.127458414199671
ADIPOQ	0.12
UMPS	0.12
CAD	0.12
FSHR	0.480814325616241
NR5A1	0.24027144187208
PSMC3IP	0.12
BMP15	0.120542883744161
CRYAB	0.12
DES	0.12
DSG2	0.12
GPD1L	0.12
ANKRD1	0.12
LAMP2	0.12
TRNG	0.12
TRNI	0.12
MYBPC3	0.247448482678007
MYH6	0.24
MYH7	0.252244678808606
MYL2	0.242995792114547
MYL3	0.122724350242467
JPH2	0.12
SCN5A	0.12
TNNI3	0.256521735413434
TNNT2	0.255521844316898
TPM1	0.247610303939913
CSRP3	0.12
CAV3	0.12
ACTN2	0.12027144187208
NEXN	0.12
KCNE2	0.12
MAPT	0.208632972776538
RUNX2	0.12
WT1	0.572691754639318
WT1	0.487610303939913
VAMP7	0.12
CASP8	0.12
CCNA1	0.12
COL2A1	0.12
CP	0.2
CRP	0.12
DNMT1	0.12
EGFR	0.12
AHR	0.12
ALB	0.12
ACSL1	0.12
ACSL4	0.12
GSK3B	0.12
IFNG	0.2
IL1B	0.2
IL4	0.20027144187208
IL6	0.120814325616241
IL10	0.200542883744161
IL13	0.2
IL17A	0.201357209360402
LEP	0.12
MIR152	0.12
MMP3	0.2
MPO	0.12
TNFRSF11B	0.2
ACSL5	0.12
ABCB1	0.2
PTGER4	0.2
RAG2	0.12
SAA1	0.12
SFRP4	0.12
STAT1	0.2
STAT3	0.2
TAC1	0.12
TNF	0.201357209360402
VEGFA	0.12
CALCA	0.12
TXNDC5	0.12
CAT	0.12
IL33	0.12
IL1RL1	0.12
ADIPOQ	0.2
CD69	0.12
NLRC4	0.12027144187208
SLC17A5	0.321357209360402
SLC17A5	0.442714418720803
IFNGR1	0.12
CRYAA	0.120814325616241
CRYBB1	0.12
CRYBB2	0.12027144187208
CRYBB3	0.12
CRYGD	0.12
UNC45B	0.12
GJA3	0.12
MIP	0.12
NHS	0.12
BFSP1	0.12
WFS1	0.12
FYCO1	0.12
CLDN4	0.12
SMAD4	0.120542883744161
ATF4	0.12
SERPINB5	0.12027144187208
BAG1	0.12027144187208
PTGER1	0.12
PTGS2	0.121628651232482
SOD2	0.12
CDH1	0.121628651232482
PQBP1	0.131158911320285
IL1RAPL1	0.12489588521911
RAB39B	0.12027144187208
PTCHD1	0.12
DLG3	0.124343069953285
AGTR2	0.125720142357015
FGD1	0.122995792114547
ARHGEF9	0.120542883744161
