ENSP00000387123	ALDH7A1	DOID:162	Cancer	3.397	1.7	http://diseases.jensenlab.org/Entity?documents=10&type1=9606&id1=ENSP00000387123&type2=-26&id2=DOID:162
ENSP00000387261	PSTPIP2	DOID:9254	mast-cell leukemia	3.066	1.5	http://diseases.jensenlab.org/Entity?documents=10&type1=9606&id1=ENSP00000387261&type2=-26&id2=DOID:9254
ENSP00000387286	RAB1A	DOID:1993	Rectum cancer	5.545	2.8	http://diseases.jensenlab.org/Entity?documents=10&type1=9606&id1=ENSP00000387286&type2=-26&id2=DOID:1993
ENSP00000387356	ACAN	DOID:3371	Chondrosarcoma	4.605	2.3	http://diseases.jensenlab.org/Entity?documents=10&type1=9606&id1=ENSP00000387356&type2=-26&id2=DOID:3371
ENSP00000387362	UBE4A	DOID:5746	Ovarian serous cystadenocarcinoma	3.474	1.7	http://diseases.jensenlab.org/Entity?documents=10&type1=9606&id1=ENSP00000387362&type2=-26&id2=DOID:5746
ENSP00000387662	GCG	DOID:162	Cancer	3.954	2.0	http://diseases.jensenlab.org/Entity?documents=10&type1=9606&id1=ENSP00000387662&type2=-26&id2=DOID:162
ENSP00000387699	CREB1	DOID:162	Cancer	5.030	2.5	http://diseases.jensenlab.org/Entity?documents=10&type1=9606&id1=ENSP00000387699&type2=-26&id2=DOID:162
ENSP00000388566	CASP4	DOID:162	Cancer	3.655	1.8	http://diseases.jensenlab.org/Entity?documents=10&type1=9606&id1=ENSP00000388566&type2=-26&id2=DOID:162
ENSP00000388648	CHEK1	DOID:162	Cancer	5.665	2.8	http://diseases.jensenlab.org/Entity?documents=10&type1=9606&id1=ENSP00000388648&type2=-26&id2=DOID:162
ENSP00000388666	ICAM2	DOID:8826	Colon carcinoma in situ	3.489	1.7	http://diseases.jensenlab.org/Entity?documents=10&type1=9606&id1=ENSP00000388666&type2=-26&id2=DOID:8826
ENSP00000388996	AP1M1	DOID:4471	Chromophobe adenocarcinoma	3.306	1.7	http://diseases.jensenlab.org/Entity?documents=10&type1=9606&id1=ENSP00000388996&type2=-26&id2=DOID:4471
ENSP00000389026	CRISP3	DOID:10283	Prostate cancer	3.554	1.8	http://diseases.jensenlab.org/Entity?documents=10&type1=9606&id1=ENSP00000389026&type2=-26&id2=DOID:10283
ENSP00000389140	DCC	DOID:9256	Colorectal cancer	4.646	2.3	http://diseases.jensenlab.org/Entity?documents=10&type1=9606&id1=ENSP00000389140&type2=-26&id2=DOID:9256
ENSP00000389140	DCC	DOID:5516	Gastric squamous cell carcinoma	3.462	1.7	http://diseases.jensenlab.org/Entity?documents=10&type1=9606&id1=ENSP00000389140&type2=-26&id2=DOID:5516
ENSP00000389140	DCC	DOID:305	Carcinoma	3.171	1.6	http://diseases.jensenlab.org/Entity?documents=10&type1=9606&id1=ENSP00000389140&type2=-26&id2=DOID:305
ENSP00000389160	NDUFA11	DOID:3907	Lung squamous cell carcinoma	3.627	1.8	http://diseases.jensenlab.org/Entity?documents=10&type1=9606&id1=ENSP00000389160&type2=-26&id2=DOID:3907
ENSP00000389338	MAPK9	DOID:162	Cancer	4.274	2.1	http://diseases.jensenlab.org/Entity?documents=10&type1=9606&id1=ENSP00000389338&type2=-26&id2=DOID:162
ENSP00000389543	Q5XPU7_HUMAN	DOID:3246	Embryonal rhabdomyosarcoma	4.122	2.1	http://diseases.jensenlab.org/Entity?documents=10&type1=9606&id1=ENSP00000389543&type2=-26&id2=DOID:3246
ENSP00000390475	CXXC1	DOID:4927	Klatskin's tumor	3.269	1.6	http://diseases.jensenlab.org/Entity?documents=10&type1=9606&id1=ENSP00000390475&type2=-26&id2=DOID:4927
ENSP00000390600	SCN10A	DOID:162	Cancer	5.223	2.6	http://diseases.jensenlab.org/Entity?documents=10&type1=9606&id1=ENSP00000390600&type2=-26&id2=DOID:162
ENSP00000390621	TDRD12	DOID:4866	Salivary gland adenoid cystic carcinoma	4.568	2.3	http://diseases.jensenlab.org/Entity?documents=10&type1=9606&id1=ENSP00000390621&type2=-26&id2=DOID:4866
ENSP00000390637	SLC14A1	DOID:11054	Urinary bladder cancer	3.034	1.5	http://diseases.jensenlab.org/Entity?documents=10&type1=9606&id1=ENSP00000390637&type2=-26&id2=DOID:11054
ENSP00000390849	ABHD5	DOID:4840	Sebaceous carcinoma	3.016	1.5	http://diseases.jensenlab.org/Entity?documents=10&type1=9606&id1=ENSP00000390849&type2=-26&id2=DOID:4840
ENSP00000391249	SEPT9	DOID:162	Cancer	3.487	1.7	http://diseases.jensenlab.org/Entity?documents=10&type1=9606&id1=ENSP00000391249&type2=-26&id2=DOID:162
ENSP00000391397	MT1G	DOID:162	Cancer	3.059	1.5	http://diseases.jensenlab.org/Entity?documents=10&type1=9606&id1=ENSP00000391397&type2=-26&id2=DOID:162
ENSP00000391490	AGR2	DOID:162	Cancer	3.848	1.9	http://diseases.jensenlab.org/Entity?documents=10&type1=9606&id1=ENSP00000391490&type2=-26&id2=DOID:162
ENSP00000391592	PTPN6	DOID:162	Cancer	3.090	1.5	http://diseases.jensenlab.org/Entity?documents=10&type1=9606&id1=ENSP00000391592&type2=-26&id2=DOID:162
ENSP00000391594	ERV3-1	DOID:3594	Choriocarcinoma	3.913	2.0	http://diseases.jensenlab.org/Entity?documents=10&type1=9606&id1=ENSP00000391594&type2=-26&id2=DOID:3594
ENSP00000391594	ERV3-1	DOID:4791	Supratentorial primitive neuroectodermal tumor	3.041	1.5	http://diseases.jensenlab.org/Entity?documents=10&type1=9606&id1=ENSP00000391594&type2=-26&id2=DOID:4791
ENSP00000391669	BCAR1	DOID:162	Cancer	4.226	2.1	http://diseases.jensenlab.org/Entity?documents=10&type1=9606&id1=ENSP00000391669&type2=-26&id2=DOID:162
ENSP00000391676	JAK3	DOID:162	Cancer	5.191	2.6	http://diseases.jensenlab.org/Entity?documents=10&type1=9606&id1=ENSP00000391676&type2=-26&id2=DOID:162
ENSP00000391826	IGF2	DOID:162	Cancer	5.836	2.9	http://diseases.jensenlab.org/Entity?documents=10&type1=9606&id1=ENSP00000391826&type2=-26&id2=DOID:162
ENSP00000392147	PPP6C	DOID:1909	Melanoma	3.245	1.6	http://diseases.jensenlab.org/Entity?documents=10&type1=9606&id1=ENSP00000392147&type2=-26&id2=DOID:1909
ENSP00000392147	PPP6C	DOID:4159	Skin cancer	3.109	1.6	http://diseases.jensenlab.org/Entity?documents=10&type1=9606&id1=ENSP00000392147&type2=-26&id2=DOID:4159
ENSP00000392330	BCAP31	DOID:5746	Ovarian serous cystadenocarcinoma	3.042	1.5	http://diseases.jensenlab.org/Entity?documents=10&type1=9606&id1=ENSP00000392330&type2=-26&id2=DOID:5746
ENSP00000392395	CHFR	DOID:162	Cancer	4.037	2.0	http://diseases.jensenlab.org/Entity?documents=10&type1=9606&id1=ENSP00000392395&type2=-26&id2=DOID:162
ENSP00000392411	SLC13A2	DOID:162	Cancer	4.905	2.5	http://diseases.jensenlab.org/Entity?documents=10&type1=9606&id1=ENSP00000392411&type2=-26&id2=DOID:162
ENSP00000392762	DCT	DOID:1909	Melanoma	5.367	2.7	http://diseases.jensenlab.org/Entity?documents=10&type1=9606&id1=ENSP00000392762&type2=-26&id2=DOID:1909
ENSP00000392859	GMPR2	DOID:3717	Gastric adenocarcinoma	3.085	1.5	http://diseases.jensenlab.org/Entity?documents=10&type1=9606&id1=ENSP00000392859&type2=-26&id2=DOID:3717
ENSP00000392985	HTATIP2	DOID:162	Cancer	3.046	1.5	http://diseases.jensenlab.org/Entity?documents=10&type1=9606&id1=ENSP00000392985&type2=-26&id2=DOID:162
ENSP00000393262	RBFOX3	DOID:2679	Dysembryoplastic neuroepithelial tumor	3.118	1.6	http://diseases.jensenlab.org/Entity?documents=10&type1=9606&id1=ENSP00000393262&type2=-26&id2=DOID:2679
ENSP00000393312	FGFR1	DOID:162	Cancer	5.387	2.7	http://diseases.jensenlab.org/Entity?documents=10&type1=9606&id1=ENSP00000393312&type2=-26&id2=DOID:162
ENSP00000393887	AHSG	DOID:162	Cancer	3.012	1.5	http://diseases.jensenlab.org/Entity?documents=10&type1=9606&id1=ENSP00000393887&type2=-26&id2=DOID:162
ENSP00000394071	GDI1	DOID:1795	Tumor of exocrine pancreas	4.021	2.0	http://diseases.jensenlab.org/Entity?documents=10&type1=9606&id1=ENSP00000394071&type2=-26&id2=DOID:1795
ENSP00000394352	DIXDC1	DOID:0050861	Colorectal adenocarcinoma	3.034	1.5	http://diseases.jensenlab.org/Entity?documents=10&type1=9606&id1=ENSP00000394352&type2=-26&id2=DOID:0050861
ENSP00000394623	FAM22B	DOID:4226	Endometrial stromal sarcoma	4.697	2.3	http://diseases.jensenlab.org/Entity?documents=10&type1=9606&id1=ENSP00000394623&type2=-26&id2=DOID:4226
ENSP00000394623	FAM22B	DOID:1115	Sarcoma	3.086	1.5	http://diseases.jensenlab.org/Entity?documents=10&type1=9606&id1=ENSP00000394623&type2=-26&id2=DOID:1115
ENSP00000394624	OPRM1	DOID:162	Cancer	3.252	1.6	http://diseases.jensenlab.org/Entity?documents=10&type1=9606&id1=ENSP00000394624&type2=-26&id2=DOID:162
ENSP00000394794	PTPN13	DOID:162	Cancer	3.571	1.8	http://diseases.jensenlab.org/Entity?documents=10&type1=9606&id1=ENSP00000394794&type2=-26&id2=DOID:162
ENSP00000394932	CDKN2A	DOID:162	Cancer	7.409	3.7	http://diseases.jensenlab.org/Entity?documents=10&type1=9606&id1=ENSP00000394932&type2=-26&id2=DOID:162
ENSP00000394932	CDKN2A	DOID:4943	Adenocarcinoma in situ	4.154	2.1	http://diseases.jensenlab.org/Entity?documents=10&type1=9606&id1=ENSP00000394932&type2=-26&id2=DOID:4943
ENSP00000394932	CDKN2A	DOID:8991	Cervix uteri carcinoma in situ	3.996	2.0	http://diseases.jensenlab.org/Entity?documents=10&type1=9606&id1=ENSP00000394932&type2=-26&id2=DOID:8991
ENSP00000395359	CADM1	DOID:162	Cancer	4.209	2.1	http://diseases.jensenlab.org/Entity?documents=10&type1=9606&id1=ENSP00000395359&type2=-26&id2=DOID:162
ENSP00000395449	RECQL	DOID:162	Cancer	3.329	1.7	http://diseases.jensenlab.org/Entity?documents=10&type1=9606&id1=ENSP00000395449&type2=-26&id2=DOID:162
ENSP00000395465	NCOA4	DOID:10283	Prostate cancer	3.101	1.6	http://diseases.jensenlab.org/Entity?documents=10&type1=9606&id1=ENSP00000395465&type2=-26&id2=DOID:10283
ENSP00000395465	NCOA4	DOID:1781	Thyroid cancer	3.076	1.5	http://diseases.jensenlab.org/Entity?documents=10&type1=9606&id1=ENSP00000395465&type2=-26&id2=DOID:1781
ENSP00000395498	PAX8	DOID:162	Cancer	4.769	2.4	http://diseases.jensenlab.org/Entity?documents=10&type1=9606&id1=ENSP00000395498&type2=-26&id2=DOID:162
ENSP00000395772	GNL3	DOID:162	Cancer	3.597	1.8	http://diseases.jensenlab.org/Entity?documents=10&type1=9606&id1=ENSP00000395772&type2=-26&id2=DOID:162
ENSP00000395929	NSD1	DOID:9119	Acute myeloid leukemia	3.630	1.8	http://diseases.jensenlab.org/Entity?documents=10&type1=9606&id1=ENSP00000395929&type2=-26&id2=DOID:9119
ENSP00000396052	BRMS1	DOID:1612	Breast cancer	4.195	2.1	http://diseases.jensenlab.org/Entity?documents=10&type1=9606&id1=ENSP00000396052&type2=-26&id2=DOID:1612
ENSP00000396052	BRMS1	DOID:1909	Melanoma	3.118	1.6	http://diseases.jensenlab.org/Entity?documents=10&type1=9606&id1=ENSP00000396052&type2=-26&id2=DOID:1909
ENSP00000396103	MYT1L	DOID:10548	Cardia cancer	3.698	1.8	http://diseases.jensenlab.org/Entity?documents=10&type1=9606&id1=ENSP00000396103&type2=-26&id2=DOID:10548
ENSP00000396163	CLEC2A	DOID:2433	Epidermal appendage tumor	4.149	2.1	http://diseases.jensenlab.org/Entity?documents=10&type1=9606&id1=ENSP00000396163&type2=-26&id2=DOID:2433
ENSP00000396163	CLEC2A	DOID:162	Cancer	3.406	1.7	http://diseases.jensenlab.org/Entity?documents=10&type1=9606&id1=ENSP00000396163&type2=-26&id2=DOID:162
ENSP00000396259	PAX2	DOID:162	Cancer	5.054	2.5	http://diseases.jensenlab.org/Entity?documents=10&type1=9606&id1=ENSP00000396259&type2=-26&id2=DOID:162
ENSP00000396308	DHFR	DOID:162	Cancer	4.509	2.3	http://diseases.jensenlab.org/Entity?documents=10&type1=9606&id1=ENSP00000396308&type2=-26&id2=DOID:162
ENSP00000396538	NFAT5	DOID:162	Cancer	3.777	1.9	http://diseases.jensenlab.org/Entity?documents=10&type1=9606&id1=ENSP00000396538&type2=-26&id2=DOID:162
ENSP00000396620	NFYC	DOID:5648	Choroid plexus carcinoma	4.299	2.1	http://diseases.jensenlab.org/Entity?documents=10&type1=9606&id1=ENSP00000396620&type2=-26&id2=DOID:5648
ENSP00000396704	TOP2B	DOID:162	Cancer	4.538	2.3	http://diseases.jensenlab.org/Entity?documents=10&type1=9606&id1=ENSP00000396704&type2=-26&id2=DOID:162
ENSP00000396918	URGCP	DOID:684	Hepatocellular carcinoma	3.115	1.6	http://diseases.jensenlab.org/Entity?documents=10&type1=9606&id1=ENSP00000396918&type2=-26&id2=DOID:684
ENSP00000397351	GRID2IP	DOID:3371	Chondrosarcoma	3.695	1.8	http://diseases.jensenlab.org/Entity?documents=10&type1=9606&id1=ENSP00000397351&type2=-26&id2=DOID:3371
ENSP00000397679	ENDOU	DOID:3603	Mucinous cystadenocarcinoma	3.563	1.8	http://diseases.jensenlab.org/Entity?documents=10&type1=9606&id1=ENSP00000397679&type2=-26&id2=DOID:3603
ENSP00000397679	ENDOU	DOID:3594	Choriocarcinoma	3.052	1.5	http://diseases.jensenlab.org/Entity?documents=10&type1=9606&id1=ENSP00000397679&type2=-26&id2=DOID:3594
ENSP00000398124	E2F5	DOID:162	Cancer	3.282	1.6	http://diseases.jensenlab.org/Entity?documents=10&type1=9606&id1=ENSP00000398124&type2=-26&id2=DOID:162
ENSP00000398401	FAM133B	DOID:0001816	Angiosarcoma	3.054	1.5	http://diseases.jensenlab.org/Entity?documents=10&type1=9606&id1=ENSP00000398401&type2=-26&id2=DOID:0001816
ENSP00000398495	DIABLO	DOID:162	Cancer	5.187	2.6	http://diseases.jensenlab.org/Entity?documents=10&type1=9606&id1=ENSP00000398495&type2=-26&id2=DOID:162
ENSP00000398632	CD44	DOID:162	Cancer	6.740	3.4	http://diseases.jensenlab.org/Entity?documents=10&type1=9606&id1=ENSP00000398632&type2=-26&id2=DOID:162
ENSP00000398698	TNF	DOID:162	Cancer	6.463	3.2	http://diseases.jensenlab.org/Entity?documents=10&type1=9606&id1=ENSP00000398698&type2=-26&id2=DOID:162
ENSP00000398704	SHOX2	DOID:9149	Hard palate cancer	4.111	2.1	http://diseases.jensenlab.org/Entity?documents=10&type1=9606&id1=ENSP00000398704&type2=-26&id2=DOID:9149
ENSP00000398736	CYR61	DOID:162	Cancer	4.209	2.1	http://diseases.jensenlab.org/Entity?documents=10&type1=9606&id1=ENSP00000398736&type2=-26&id2=DOID:162
ENSP00000398880	CDK12	DOID:2394	Ovarian cancer	3.216	1.6	http://diseases.jensenlab.org/Entity?documents=10&type1=9606&id1=ENSP00000398880&type2=-26&id2=DOID:2394
ENSP00000399168	HLA-B	DOID:162	Cancer	5.477	2.7	http://diseases.jensenlab.org/Entity?documents=10&type1=9606&id1=ENSP00000399168&type2=-26&id2=DOID:162
ENSP00000399518	SATB1	DOID:162	Cancer	3.895	1.9	http://diseases.jensenlab.org/Entity?documents=10&type1=9606&id1=ENSP00000399518&type2=-26&id2=DOID:162
ENSP00000399968	NCOA2	DOID:162	Cancer	3.873	1.9	http://diseases.jensenlab.org/Entity?documents=10&type1=9606&id1=ENSP00000399968&type2=-26&id2=DOID:162
ENSP00000399985	FLI1	DOID:162	Cancer	4.664	2.3	http://diseases.jensenlab.org/Entity?documents=10&type1=9606&id1=ENSP00000399985&type2=-26&id2=DOID:162
ENSP00000400010	PTPRJ	DOID:162	Cancer	3.046	1.5	http://diseases.jensenlab.org/Entity?documents=10&type1=9606&id1=ENSP00000400010&type2=-26&id2=DOID:162
ENSP00000400142	EWSR1	DOID:162	Cancer	5.747	2.9	http://diseases.jensenlab.org/Entity?documents=10&type1=9606&id1=ENSP00000400142&type2=-26&id2=DOID:162
ENSP00000400175	RHOA	DOID:162	Cancer	5.502	2.8	http://diseases.jensenlab.org/Entity?documents=10&type1=9606&id1=ENSP00000400175&type2=-26&id2=DOID:162
ENSP00000401303	SHC1	DOID:162	Cancer	4.329	2.2	http://diseases.jensenlab.org/Entity?documents=10&type1=9606&id1=ENSP00000401303&type2=-26&id2=DOID:162
ENSP00000401371	TIA1	DOID:8538	Reticulosarcoma	4.035	2.0	http://diseases.jensenlab.org/Entity?documents=10&type1=9606&id1=ENSP00000401371&type2=-26&id2=DOID:8538
ENSP00000401399	MYD88	DOID:162	Cancer	4.255	2.1	http://diseases.jensenlab.org/Entity?documents=10&type1=9606&id1=ENSP00000401399&type2=-26&id2=DOID:162
ENSP00000401445	ERN1	DOID:162	Cancer	3.265	1.6	http://diseases.jensenlab.org/Entity?documents=10&type1=9606&id1=ENSP00000401445&type2=-26&id2=DOID:162
ENSP00000401450	RPL28	DOID:3748	Esophagus squamous cell carcinoma	3.535	1.8	http://diseases.jensenlab.org/Entity?documents=10&type1=9606&id1=ENSP00000401450&type2=-26&id2=DOID:3748
ENSP00000401802	PSMC6	DOID:162	Cancer	3.534	1.8	http://diseases.jensenlab.org/Entity?documents=10&type1=9606&id1=ENSP00000401802&type2=-26&id2=DOID:162
ENSP00000401980	MAVS	DOID:1909	Melanoma	4.026	2.0	http://diseases.jensenlab.org/Entity?documents=10&type1=9606&id1=ENSP00000401980&type2=-26&id2=DOID:1909
ENSP00000402060	PVR	DOID:162	Cancer	3.102	1.6	http://diseases.jensenlab.org/Entity?documents=10&type1=9606&id1=ENSP00000402060&type2=-26&id2=DOID:162
ENSP00000402084	WEE1	DOID:162	Cancer	4.456	2.2	http://diseases.jensenlab.org/Entity?documents=10&type1=9606&id1=ENSP00000402084&type2=-26&id2=DOID:162
ENSP00000402257	RUNX1T1	DOID:1240	Leukemia	5.477	2.7	http://diseases.jensenlab.org/Entity?documents=10&type1=9606&id1=ENSP00000402257&type2=-26&id2=DOID:1240
ENSP00000402257	RUNX1T1	DOID:8683	Myeloid sarcoma	3.538	1.8	http://diseases.jensenlab.org/Entity?documents=10&type1=9606&id1=ENSP00000402257&type2=-26&id2=DOID:8683
ENSP00000402301	LAPTM4B	DOID:162	Cancer	3.470	1.7	http://diseases.jensenlab.org/Entity?documents=10&type1=9606&id1=ENSP00000402301&type2=-26&id2=DOID:162
ENSP00000402460	CLSTN2	DOID:3371	Chondrosarcoma	5.804	2.9	http://diseases.jensenlab.org/Entity?documents=10&type1=9606&id1=ENSP00000402460&type2=-26&id2=DOID:3371
ENSP00000402460	CLSTN2	DOID:5521	Keratinizing squamous cell carcinoma	3.093	1.5	http://diseases.jensenlab.org/Entity?documents=10&type1=9606&id1=ENSP00000402460&type2=-26&id2=DOID:5521
ENSP00000402608	CPS1	DOID:4906	Small intestine adenocarcinoma	3.901	2.0	http://diseases.jensenlab.org/Entity?documents=10&type1=9606&id1=ENSP00000402608&type2=-26&id2=DOID:4906
ENSP00000402698	TMEM30C	DOID:3371	Chondrosarcoma	3.151	1.6	http://diseases.jensenlab.org/Entity?documents=10&type1=9606&id1=ENSP00000402698&type2=-26&id2=DOID:3371
ENSP00000402758	PMEL	DOID:1909	Melanoma	7.079	3.5	http://diseases.jensenlab.org/Entity?documents=10&type1=9606&id1=ENSP00000402758&type2=-26&id2=DOID:1909
ENSP00000402758	PMEL	DOID:8167	Gallbladder melanoma	4.202	2.1	http://diseases.jensenlab.org/Entity?documents=10&type1=9606&id1=ENSP00000402758&type2=-26&id2=DOID:8167
ENSP00000402758	PMEL	DOID:8923	Skin melanoma	3.979	2.0	http://diseases.jensenlab.org/Entity?documents=10&type1=9606&id1=ENSP00000402758&type2=-26&id2=DOID:8923
ENSP00000402758	PMEL	DOID:6039	Uveal melanoma	3.301	1.7	http://diseases.jensenlab.org/Entity?documents=10&type1=9606&id1=ENSP00000402758&type2=-26&id2=DOID:6039
ENSP00000402835	AARSD1	DOID:3713	Ovary adenocarcinoma	3.143	1.6	http://diseases.jensenlab.org/Entity?documents=10&type1=9606&id1=ENSP00000402835&type2=-26&id2=DOID:3713
ENSP00000403117	MFSD1	DOID:297	Pleomorphic adenoma carcinoma	5.323	2.7	http://diseases.jensenlab.org/Entity?documents=10&type1=9606&id1=ENSP00000403117&type2=-26&id2=DOID:297
ENSP00000403459	GRB7	DOID:162	Cancer	3.897	1.9	http://diseases.jensenlab.org/Entity?documents=10&type1=9606&id1=ENSP00000403459&type2=-26&id2=DOID:162
ENSP00000403495	LTA	DOID:162	Cancer	3.813	1.9	http://diseases.jensenlab.org/Entity?documents=10&type1=9606&id1=ENSP00000403495&type2=-26&id2=DOID:162
ENSP00000403946	MBTD1	DOID:4226	Endometrial stromal sarcoma	3.546	1.8	http://diseases.jensenlab.org/Entity?documents=10&type1=9606&id1=ENSP00000403946&type2=-26&id2=DOID:4226
ENSP00000404503	BBC3	DOID:162	Cancer	3.949	2.0	http://diseases.jensenlab.org/Entity?documents=10&type1=9606&id1=ENSP00000404503&type2=-26&id2=DOID:162
ENSP00000404833	TAPBP	DOID:162	Cancer	3.213	1.6	http://diseases.jensenlab.org/Entity?documents=10&type1=9606&id1=ENSP00000404833&type2=-26&id2=DOID:162
ENSP00000404860	SCHIP1	DOID:4465	Papillary renal cell carcinoma	3.605	1.8	http://diseases.jensenlab.org/Entity?documents=10&type1=9606&id1=ENSP00000404860&type2=-26&id2=DOID:4465
ENSP00000404860	SCHIP1	DOID:4471	Chromophobe adenocarcinoma	3.095	1.5	http://diseases.jensenlab.org/Entity?documents=10&type1=9606&id1=ENSP00000404860&type2=-26&id2=DOID:4471
ENSP00000405176	TWIST2	DOID:162	Cancer	3.229	1.6	http://diseases.jensenlab.org/Entity?documents=10&type1=9606&id1=ENSP00000405176&type2=-26&id2=DOID:162
ENSP00000405455	TKT	DOID:162	Cancer	3.080	1.5	http://diseases.jensenlab.org/Entity?documents=10&type1=9606&id1=ENSP00000405455&type2=-26&id2=DOID:162
ENSP00000405573	GPI	DOID:162	Cancer	4.480	2.2	http://diseases.jensenlab.org/Entity?documents=10&type1=9606&id1=ENSP00000405573&type2=-26&id2=DOID:162
ENSP00000405575	CHMP3	DOID:8864	Acute monocytic leukemia	3.058	1.5	http://diseases.jensenlab.org/Entity?documents=10&type1=9606&id1=ENSP00000405575&type2=-26&id2=DOID:8864
ENSP00000405674	NOL7	DOID:4362	Cervical cancer	3.744	1.9	http://diseases.jensenlab.org/Entity?documents=10&type1=9606&id1=ENSP00000405674&type2=-26&id2=DOID:4362
ENSP00000405890	PBX1	DOID:9952	Acute lymphocytic leukemia	6.109	3.1	http://diseases.jensenlab.org/Entity?documents=10&type1=9606&id1=ENSP00000405890&type2=-26&id2=DOID:9952
ENSP00000405890	PBX1	DOID:7757	Childhood leukemia	4.376	2.2	http://diseases.jensenlab.org/Entity?documents=10&type1=9606&id1=ENSP00000405890&type2=-26&id2=DOID:7757
ENSP00000405890	PBX1	DOID:12603	Acute leukemia	3.418	1.7	http://diseases.jensenlab.org/Entity?documents=10&type1=9606&id1=ENSP00000405890&type2=-26&id2=DOID:12603
ENSP00000405890	PBX1	DOID:8692	Myeloid leukemia	3.254	1.6	http://diseases.jensenlab.org/Entity?documents=10&type1=9606&id1=ENSP00000405890&type2=-26&id2=DOID:8692
ENSP00000405965	SUMO2	DOID:162	Cancer	3.164	1.6	http://diseases.jensenlab.org/Entity?documents=10&type1=9606&id1=ENSP00000405965&type2=-26&id2=DOID:162
ENSP00000406022	UNC5C	DOID:9256	Colorectal cancer	3.434	1.7	http://diseases.jensenlab.org/Entity?documents=10&type1=9606&id1=ENSP00000406022&type2=-26&id2=DOID:9256
ENSP00000406162	PRMT1	DOID:162	Cancer	3.395	1.7	http://diseases.jensenlab.org/Entity?documents=10&type1=9606&id1=ENSP00000406162&type2=-26&id2=DOID:162
ENSP00000406209	EPN1	DOID:10816	Duodenum adenocarcinoma	3.482	1.7	http://diseases.jensenlab.org/Entity?documents=10&type1=9606&id1=ENSP00000406209&type2=-26&id2=DOID:10816
ENSP00000406220	SLC13A5	DOID:162	Cancer	4.918	2.5	http://diseases.jensenlab.org/Entity?documents=10&type1=9606&id1=ENSP00000406220&type2=-26&id2=DOID:162
ENSP00000406229	FAT1	DOID:162	Cancer	3.169	1.6	http://diseases.jensenlab.org/Entity?documents=10&type1=9606&id1=ENSP00000406229&type2=-26&id2=DOID:162
ENSP00000406490	PMS1	DOID:162	Cancer	4.758	2.4	http://diseases.jensenlab.org/Entity?documents=10&type1=9606&id1=ENSP00000406490&type2=-26&id2=DOID:162
ENSP00000406490	PMS1	DOID:5683	Hereditary breast ovarian cancer	3.514	1.8	http://diseases.jensenlab.org/Entity?documents=10&type1=9606&id1=ENSP00000406490&type2=-26&id2=DOID:5683
ENSP00000406861	MUC6	DOID:162	Cancer	4.700	2.4	http://diseases.jensenlab.org/Entity?documents=10&type1=9606&id1=ENSP00000406861&type2=-26&id2=DOID:162
ENSP00000407154	HSD11B1L	DOID:3594	Choriocarcinoma	3.076	1.5	http://diseases.jensenlab.org/Entity?documents=10&type1=9606&id1=ENSP00000407154&type2=-26&id2=DOID:3594
ENSP00000407375	GPX1	DOID:162	Cancer	4.989	2.5	http://diseases.jensenlab.org/Entity?documents=10&type1=9606&id1=ENSP00000407375&type2=-26&id2=DOID:162
ENSP00000407521	FAM22E	DOID:4233	Clear cell sarcoma	4.022	2.0	http://diseases.jensenlab.org/Entity?documents=10&type1=9606&id1=ENSP00000407521&type2=-26&id2=DOID:4233
ENSP00000408146	HLA-DPB1	DOID:162	Cancer	3.141	1.6	http://diseases.jensenlab.org/Entity?documents=10&type1=9606&id1=ENSP00000408146&type2=-26&id2=DOID:162
ENSP00000408295	RFC5	DOID:1752	Ocular melanoma	3.414	1.7	http://diseases.jensenlab.org/Entity?documents=10&type1=9606&id1=ENSP00000408295&type2=-26&id2=DOID:1752
ENSP00000408342	PRAM1	DOID:0060318	Acute promyelocytic leukemia	3.304	1.7	http://diseases.jensenlab.org/Entity?documents=10&type1=9606&id1=ENSP00000408342&type2=-26&id2=DOID:0060318
ENSP00000408581	TMEM132D	DOID:1240	Leukemia	3.780	1.9	http://diseases.jensenlab.org/Entity?documents=10&type1=9606&id1=ENSP00000408581&type2=-26&id2=DOID:1240
ENSP00000408617	HDAC9	DOID:162	Cancer	3.392	1.7	http://diseases.jensenlab.org/Entity?documents=10&type1=9606&id1=ENSP00000408617&type2=-26&id2=DOID:162
ENSP00000408632	CDH13	DOID:162	Cancer	4.136	2.1	http://diseases.jensenlab.org/Entity?documents=10&type1=9606&id1=ENSP00000408632&type2=-26&id2=DOID:162
ENSP00000408695	PRKCA	DOID:162	Cancer	5.727	2.9	http://diseases.jensenlab.org/Entity?documents=10&type1=9606&id1=ENSP00000408695&type2=-26&id2=DOID:162
ENSP00000409000	IL28B	DOID:684	Hepatocellular carcinoma	4.274	2.1	http://diseases.jensenlab.org/Entity?documents=10&type1=9606&id1=ENSP00000409000&type2=-26&id2=DOID:684
ENSP00000409007	GDNF	DOID:162	Cancer	3.334	1.7	http://diseases.jensenlab.org/Entity?documents=10&type1=9606&id1=ENSP00000409007&type2=-26&id2=DOID:162
ENSP00000409126	ANO6	DOID:3577	Sertoli cell tumor	4.118	2.1	http://diseases.jensenlab.org/Entity?documents=10&type1=9606&id1=ENSP00000409126&type2=-26&id2=DOID:3577
